Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0121ZZA,2018.03,19108,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0121ZZA,2019.03,20021,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0121ZZB,2000.03,89242,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2001.03,94080,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2002.03,100906,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2003.03,106006,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2004.03,113119,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2005.03,120756,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2006.03,127383,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2007.03,134126,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2008.03,145482,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2009.03,146647,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2010.03,150503,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2011.03,157277,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2012.03,164844,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2013.03,168012,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2014.03,178295,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2015.03,186646,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2016.03,197363,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2017.03,210365,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2018.03,225493,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2019.03,237754,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0121ZZB,2020.03,251150,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Gross Domestic Product,,
RNAA.SG01NAC34B0122AA1,2000.03,1703,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2001.03,2389,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2002.03,2688,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2003.03,2053,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2004.03,2220,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2005.03,2207,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2006.03,1918,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2007.03,2282,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2008.03,3351,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2009.03,2811,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2010.03,3547,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2011.03,4215,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2012.03,4360,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2013.03,3701,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2014.03,5501,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2015.03,3466,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2016.03,3026,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2017.03,4495,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2018.03,5163,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AA1,2019.03,5174,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,Agriculture,,
RNAA.SG01NAC34B0122AB1,2000.03,776,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2001.03,899,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2002.03,957,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2003.03,941,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2004.03,918,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2005.03,967,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2006.03,1087,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2007.03,1169,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0122AB1,2008.03,1184,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total South Island,"Forestry, Fishing, and Mining",,
